470, 652, 732, 683
473, 657, 733, 679
472, 651, 729, 680
473, 654, 735, 682
470, 655, 736, 681
471, 650, 735, 681
472, 655, 735, 681
470, 653, 731, 680
474, 655, 735, 682
470, 653, 732, 678
474, 654, 733, 681
473, 654, 734, 679
473, 654, 731, 679
471, 655, 734, 681
471, 655, 736, 681
470, 651, 735, 680
467, 652, 730, 677
475, 658, 739, 686
471, 654, 735, 683
471, 650, 736, 681
472, 656, 738, 682
471, 654, 733, 682
471, 655, 737, 682
471, 653, 735, 683
472, 655, 733, 680
474, 653, 732, 680
471, 653, 734, 683
473, 655, 737, 680
471, 652, 733, 682
471, 655, 739, 682
471, 653, 731, 678
477, 653, 734, 678
472, 653, 732, 681
472, 652, 735, 679
471, 651, 733, 681
473, 656, 736, 683
474, 653, 732, 682
472, 656, 734, 681
470, 650, 736, 681
472, 656, 734, 678
475, 656, 733, 684
470, 653, 733, 681
472, 654, 733, 682
472, 653, 736, 680
462, 644, 721, 669
471, 656, 733, 680
473, 652, 732, 681
474, 657, 736, 681
472, 653, 734, 681
473, 656, 740, 683
471, 653, 734, 679
472, 652, 735, 679
473, 656, 735, 679
472, 653, 734, 682
471, 653, 735, 681
472, 652, 735, 684
471, 654, 734, 682
471, 656, 736, 681
471, 656, 736, 682
471, 653, 732, 678
470, 651, 734, 680
471, 655, 733, 683
471, 650, 731, 679
471, 654, 733, 679
465, 644, 721, 667
477, 658, 737, 686
472, 652, 733, 680
472, 651, 735, 681
472, 655, 739, 681
471, 653, 735, 682
474, 657, 737, 682
471, 655, 734, 679
473, 654, 735, 680
472, 655, 732, 683
473, 653, 734, 680
471, 655, 733, 683
472, 653, 734, 682
473, 654, 733, 680
473, 653, 733, 679
469, 653, 734, 681
471, 653, 733, 682
471, 653, 733, 679
474, 653, 736, 683
471, 652, 734, 681
471, 652, 737, 681
474, 657, 737, 682
473, 657, 736, 683
470, 653, 733, 681
474, 655, 734, 679
471, 655, 736, 680
471, 653, 734, 680
472, 653, 735, 680
472, 655, 736, 680
472, 655, 733, 680
474, 657, 734, 678
472, 653, 734, 680
473, 658, 734, 682
472, 653, 732, 679
471, 654, 735, 679
471, 654, 732, 678
471, 654, 735, 682
472, 653, 734, 681
471, 655, 738, 684
470, 653, 731, 677
473, 654, 735, 681
467, 648, 728, 675
472, 654, 736, 685
473, 654, 734, 678
470, 653, 736, 683
472, 656, 735, 679
471, 653, 734, 681
470, 653, 730, 679
473, 655, 739, 682
471, 654, 733, 682
471, 655, 736, 683
474, 655, 734, 681
471, 656, 736, 680
472, 656, 734, 677
472, 655, 732, 679
475, 656, 737, 681
472, 650, 733, 679
470, 653, 731, 677
471, 653, 736, 683
471, 653, 732, 681
473, 653, 734, 680
474, 653, 731, 679
469, 650, 729, 675
470, 653, 736, 678
471, 653, 734, 679
471, 654, 735, 682
475, 657, 738, 684
470, 653, 731, 681
471, 657, 736, 682
471, 656, 735, 679
474, 656, 733, 679
470, 654, 734, 683
472, 653, 731, 679
476, 655, 731, 682
472, 655, 735, 682
470, 651, 731, 679
472, 652, 732, 677
474, 655, 731, 682
473, 652, 733, 682
472, 655, 736, 679
473, 655, 731, 679
473, 654, 733, 681
473, 654, 732, 677
471, 655, 735, 679
472, 654, 734, 681
472, 659, 735, 682
472, 654, 733, 684
471, 654, 734, 682
472, 654, 735, 681
471, 654, 739, 684
471, 654, 734, 680
474, 657, 737, 685
475, 653, 733, 679
469, 650, 733, 683
472, 656, 734, 684
473, 654, 733, 680
462, 641, 718, 666
473, 653, 735, 680
471, 653, 733, 681
472, 652, 735, 684
470, 654, 736, 680
473, 654, 734, 683
474, 658, 733, 681
472, 654, 735, 679
474, 653, 731, 677
473, 652, 731, 678
472, 653, 736, 683
474, 652, 731, 680
473, 653, 734, 679
472, 652, 734, 680
473, 653, 734, 679
469, 656, 735, 681
474, 653, 732, 682
472, 653, 734, 680
470, 653, 738, 681
473, 657, 739, 682
464, 644, 723, 670
475, 655, 736, 680
473, 657, 738, 682
473, 653, 732, 680
473, 656, 735, 683
473, 657, 736, 680
473, 653, 738, 684
477, 651, 732, 678
476, 653, 733, 680
470, 652, 733, 677
471, 653, 734, 681
471, 651, 733, 679
474, 654, 734, 681
471, 656, 737, 683
476, 660, 740, 687
473, 657, 739, 685
471, 653, 732, 676
472, 655, 736, 682
473, 653, 731, 681
472, 655, 734, 682
474, 654, 735, 683
471, 655, 734, 681
472, 656, 737, 682
473, 656, 735, 680
474, 654, 731, 679
471, 654, 735, 684
474, 657, 737, 684
472, 653, 734, 679
472, 658, 737, 684
474, 655, 733, 679
473, 655, 737, 683
470, 653, 732, 681
474, 654, 731, 683
473, 654, 736, 684
471, 654, 738, 682
473, 657, 737, 683
471, 657, 733, 681
472, 654, 738, 683
473, 653, 734, 681
472, 654, 732, 681
474, 656, 733, 679
472, 650, 737, 678
471, 655, 732, 677
472, 653, 733, 680
471, 653, 730, 683
474, 654, 735, 682
473, 655, 733, 681
471, 651, 733, 681
469, 655, 735, 680
471, 653, 735, 682
473, 657, 737, 681
471, 654, 737, 681
474, 655, 735, 682
472, 656, 736, 680
472, 655, 737, 684
468, 653, 733, 679
474, 658, 739, 684
473, 653, 732, 681
475, 655, 736, 682
472, 654, 738, 682
472, 652, 736, 682
474, 656, 735, 682
472, 654, 735, 682
473, 654, 737, 681
472, 655, 734, 678
472, 653, 733, 680
474, 654, 733, 682
474, 656, 735, 682
473, 657, 732, 684
474, 658, 738, 682
474, 654, 732, 682
473, 654, 732, 681
