552,489,657,539
549,487,653,537
553,490,650,538
551,491,651,538
551,492,653,535
552,491,657,542
549,490,654,539
551,489,652,537
551,489,652,539
553,487,655,541
550,489,657,539
550,493,652,538
552,492,659,541
551,490,655,538
550,488,653,538
548,489,656,537
550,485,652,538
551,490,653,540
551,490,655,538
552,488,660,542
549,490,654,537
549,489,652,539
550,490,654,538
551,490,652,537
549,487,656,541
549,487,654,539
552,490,655,540
549,488,654,540
550,487,653,541
548,491,652,537
549,489,655,539
553,491,653,538
550,489,656,536
551,489,656,540
550,490,655,539
550,487,653,540
551,488,648,538
551,489,656,540
554,492,654,538
550,486,652,539
549,489,655,539
551,488,652,538
552,490,650,537
550,488,650,540
551,488,651,538
551,490,651,538
550,488,654,537
550,490,653,538
548,489,654,538
553,489,650,539
551,488,653,538
551,489,652,539
549,488,654,539
549,489,651,540
549,490,653,537
549,490,654,538
549,491,653,538
552,486,653,539
549,488,652,538
550,489,652,540
550,489,652,539
543,483,646,534
549,487,653,539
549,489,656,537
548,491,653,538
547,489,652,537
548,489,653,538
552,489,651,537
541,481,638,530
552,490,650,539
552,487,652,539
550,490,653,536
550,490,654,538
549,489,652,538
550,487,651,539
547,487,649,536
550,490,654,537
550,486,649,537
550,491,653,535
549,488,652,540
550,487,654,538
549,485,654,539
546,491,652,536
550,491,657,537
551,489,651,538
549,490,655,537
548,489,655,538
551,489,651,536
549,490,652,537
549,487,653,539
548,490,653,537
550,489,653,539
551,489,652,538
549,486,652,539
552,488,650,539
549,488,653,538
549,486,652,536
551,490,656,538
550,488,651,536
551,489,651,537
548,487,653,537
550,486,653,538
549,488,650,539
549,490,652,534
554,489,656,540
549,487,651,539
548,490,654,537
550,489,652,537
549,489,653,538
549,491,654,537
550,488,654,539
552,489,653,541
549,489,651,538
550,489,652,537
549,488,651,538
550,491,648,538
550,487,653,538
550,488,652,539
552,489,656,541
551,489,649,539
548,489,653,535
550,487,650,539
550,489,653,539
548,487,653,539
548,487,653,540
550,489,651,537
549,489,653,539
549,488,651,539
549,489,651,537
552,489,651,536
549,489,651,538
552,489,653,538
549,490,653,536
550,489,650,539
549,490,653,535
551,488,651,537
550,490,653,538
548,489,653,537
551,486,654,538
549,487,649,537
549,491,652,536
551,490,652,538
550,489,652,537
551,490,651,537
549,489,655,537
549,490,652,539
549,489,652,535
551,488,651,536
550,489,654,539
549,487,652,539
550,490,654,539
551,489,651,536
549,490,651,538
547,486,649,535
547,489,658,538
549,490,646,537
550,487,651,538
551,488,652,536
550,490,654,536
549,490,653,539
541,482,641,530
550,489,653,539
551,489,651,536
551,489,651,538
550,489,652,538
548,488,653,537
546,490,654,539
548,489,651,536
550,492,651,537
548,489,654,538
548,488,655,539
550,487,648,536
549,488,653,538
549,490,652,538
548,487,654,537
550,488,654,539
550,488,653,538
550,486,653,540
550,488,660,537
547,489,653,539
549,488,650,538
549,489,653,541
550,489,658,539
553,489,651,538
551,488,653,537
551,488,652,536
548,486,648,541
549,489,647,540
550,487,651,538
551,491,658,541
551,490,654,540
548,488,653,538
551,488,652,537
549,489,653,538
550,488,651,536
550,486,647,538
551,492,657,540
550,490,652,536
550,486,652,537
549,489,654,537
551,490,652,537
551,488,653,537
548,489,655,538
551,491,654,539
551,488,653,539
550,491,656,537
549,489,653,537
548,490,653,538
550,490,653,537
548,487,651,539
548,489,653,539
551,488,652,538
550,488,650,538
548,490,655,540
550,491,653,537
551,488,645,538
550,489,652,537
