608,440,671,804
608,442,678,807
606,443,676,805
609,441,676,804
608,440,676,806
607,440,672,807
607,439,675,802
609,441,677,805
609,443,676,806
608,439,674,803
608,441,675,805
607,439,674,802
607,439,676,804
607,442,678,807
609,440,676,805
607,439,676,806
608,438,675,803
607,440,676,803
607,439,676,805
607,439,673,802
608,439,676,805
608,441,675,802
607,440,673,802
607,437,675,803
607,439,672,801
606,438,674,803
606,440,675,803
607,439,673,803
608,439,675,806
607,441,674,802
608,440,677,805
605,439,675,802
607,440,675,804
607,439,675,806
607,439,673,800
608,440,673,803
607,441,673,802
607,441,673,804
607,440,675,804
606,438,674,803
605,437,670,800
606,439,675,802
606,438,674,804
606,440,674,803
607,440,673,803
607,438,673,803
607,437,674,804
604,437,670,801
603,437,669,799
606,438,669,801
606,439,674,803
602,438,671,799
601,436,670,801
597,432,659,792
602,437,670,799
601,433,668,798
599,434,670,797
601,434,668,796
602,433,669,799
600,434,668,797
601,436,669,798
600,433,669,798
601,433,668,797
600,432,664,797
600,434,667,795
600,432,665,797
599,433,669,796
595,429,663,793
598,430,663,793
598,430,663,794
598,430,665,794
595,429,663,793
594,429,660,790
595,429,660,791
593,426,660,794
591,426,660,791
590,425,654,786
587,422,653,786
588,421,654,787
585,421,653,784
584,420,652,784
587,421,653,784
584,420,651,783
582,419,649,783
581,418,650,781
580,418,649,783
581,418,650,782
578,415,646,779
577,412,643,777
576,414,642,779
571,408,638,777
569,406,637,774
565,404,633,774
562,401,630,769
559,402,631,767
557,401,630,768
558,399,627,764
556,397,627,765
559,400,627,767
560,399,626,765
563,404,628,768
561,402,628,770
563,404,634,773
562,404,631,771
565,407,635,774
566,405,631,771
565,404,636,774
568,408,636,774
565,404,630,769
570,409,638,776
569,410,635,775
569,410,631,777
570,410,636,777
572,409,640,778
573,411,640,777
569,409,637,773
571,408,641,778
572,409,639,775
573,409,640,781
572,409,639,776
573,411,640,781
571,410,641,779
571,408,639,778
571,411,640,780
572,412,641,779
574,412,642,778
572,412,640,777
571,411,641,779
571,412,638,775
575,414,642,779
572,410,642,776
571,412,641,778
572,412,642,781
573,412,642,779
574,413,643,779
571,410,640,777
576,413,643,779
574,414,645,781
576,412,644,781
576,414,642,779
577,414,643,777
577,414,644,780
576,413,644,780
577,413,643,781
575,414,642,778
575,413,644,780
576,415,645,782
575,412,645,779
577,415,647,782
568,408,632,768
576,414,642,779
575,414,645,782
574,413,643,779
574,412,643,778
578,414,644,782
574,410,643,778
575,413,644,778
575,415,646,783
574,411,644,782
575,413,639,780
574,415,644,783
576,413,643,778
575,412,644,780
577,417,648,782
577,415,643,779
575,413,644,780
573,413,644,781
574,413,643,779
573,414,644,779
577,413,641,779
575,413,645,783
574,415,645,782
573,414,645,783
576,414,644,779
573,412,642,779
576,414,643,777
576,416,643,781
574,413,644,780
576,413,644,781
574,414,645,783
576,413,642,782
574,415,649,781
573,414,644,781
577,417,644,785
573,413,642,780
574,413,642,778
574,414,646,782
573,411,644,777
574,412,643,781
575,413,643,781
575,414,646,782
573,412,647,783
573,412,642,777
575,414,643,780
574,414,644,778
573,414,644,780
576,415,645,782
575,415,646,782
575,411,645,781
575,414,646,782
574,414,642,780
574,413,642,779
574,415,642,778
574,413,644,778
575,417,644,782
572,413,645,780
575,416,644,780
575,412,643,781
572,412,641,777
575,415,647,778
569,408,641,775
573,412,641,778
572,410,642,779
573,413,641,778
571,411,641,778
571,411,639,778
571,410,641,776
574,413,642,785
570,409,635,777
568,409,639,774
569,411,640,778
570,407,638,778
571,412,639,775
567,407,638,777
570,407,639,779
567,408,638,778
568,408,636,774
569,410,638,775
570,409,636,776
569,408,641,776
569,409,638,778
565,406,637,777
568,407,638,778
569,407,639,775
570,409,639,777
570,409,639,778
569,408,638,774
570,411,640,777
573,410,642,780
566,408,643,777
568,409,638,775
569,406,637,774
565,405,635,777
563,401,631,770
554,397,623,757
562,401,632,774
563,403,634,771
561,401,630,767
560,401,628,769
562,400,628,769
561,399,628,768
562,399,626,766
558,398,627,766
561,398,626,765
559,398,628,766
558,398,626,765
559,399,627,765
560,399,628,766
559,397,624,763
562,401,630,767
561,400,632,771
565,403,631,769
564,404,633,770
567,406,637,772
569,404,637,772
567,407,635,770
572,404,639,778
572,407,639,774
573,409,641,778
571,409,639,776
571,407,640,776
571,408,641,777
567,406,637,770
572,407,639,774
568,406,637,771
569,406,639,773
569,407,639,772
572,406,639,772
572,408,640,773
576,413,645,777
580,413,646,776
580,415,647,779
582,414,652,782
585,419,655,785
589,423,659,789
589,421,657,787
594,427,660,790
594,430,664,792
595,430,665,796
596,430,668,796
596,430,665,793
592,428,662,792
594,429,664,789
598,431,664,796
597,431,666,794
600,430,664,793
598,431,667,793
596,428,663,794
596,430,666,795
599,431,666,796
598,428,666,797
598,432,667,796
597,432,666,796
599,430,665,796
599,432,664,795
600,432,664,793
602,433,666,797
600,433,665,797
600,431,666,797
600,432,663,796
600,433,665,796
601,434,669,798
603,434,668,797
599,433,667,797
600,430,667,797
600,432,666,798
603,433,669,799
601,433,666,798
602,436,668,800
598,431,665,793
603,437,673,802
602,434,670,799
602,435,672,799
603,436,669,799
605,435,670,798
602,434,667,799
599,433,666,794
600,433,669,799
603,434,669,799
600,432,664,799
600,431,666,799
601,434,669,800
598,434,666,798
608,434,670,798
601,433,669,797
600,432,669,798
602,434,669,797
599,433,666,798
601,433,669,799
601,433,667,799
601,434,671,803
602,434,668,801
601,435,670,800
602,435,671,801
602,435,665,799
602,435,671,798
602,436,672,802
599,435,668,798
602,435,669,801
603,438,671,799
601,435,664,800
601,434,669,798
601,434,667,799
602,436,667,799
601,436,672,798
603,433,669,799
601,435,669,798
601,436,670,799
602,435,669,799
602,434,669,797
594,428,658,786
604,436,669,799
602,435,672,803
604,436,671,802
603,435,673,800
603,438,672,804
605,436,671,801
604,435,668,800
603,437,670,799
602,436,670,802
605,437,672,803
605,439,674,801
606,434,673,806
604,438,674,801
609,437,674,803
605,436,674,801
606,437,672,801
603,437,673,802
603,437,673,800
603,438,674,801
604,437,673,802
603,436,670,801
605,439,673,802
604,438,673,801
603,438,671,800
604,436,672,801
606,437,671,801
605,436,671,799
603,435,670,798
605,439,674,803
606,438,671,801
604,436,672,802
605,436,675,802
604,438,672,802
606,439,675,802
605,438,675,805
606,436,673,804
606,437,673,803
607,438,673,801
606,437,671,804
608,439,673,805
603,439,674,800
604,439,674,805
605,439,673,802
606,439,675,802
606,436,671,800
607,439,673,801
603,439,673,801
606,435,669,799
606,439,669,803
604,437,671,801
605,437,674,803
606,439,671,799
605,438,672,802
606,437,671,801
609,438,675,802
603,438,669,801
606,438,674,801
