     909931, rtd, 67, 75 3142 125 75 0, 489.1349, 257.6570, -179.2922, 3362521
     910234, rtd, 67, 75 3142 129 75 0, 494.1942, 257.0732, -179.6322, 3362696
     910538, rtd, 67, 75 3142 63 75 0, 506.2180, 255.5588, -179.6294, 3363164
     910826, rtd, 67, -275 3142 201 75 0, 511.1901, 254.8011, -179.2596, 3363353
     911129, rtd, 67, 55 3142 212 75 0, 522.1248, 253.5597, -179.4612, 3363780
     911433, rtd, 67, -280 3142 140 75 0, 526.9670, 252.9040, -179.4023, 3363972
     911736, rtd, 67, 55 3142 76 75 0, 534.5304, 251.9934, -179.5286, 3364296
     912024, rtd, 67, 75 3142 248 75 0, 540.4304, 251.2962, -179.6963, 3364503
     912327, rtd, 67, 75 3142 106 75 0, 551.1427, 249.9794, -179.3205, 3364965
     912631, rtd, 67, 75 3142 67 75 0, 554.9768, 249.4649, -179.2256, 3365091
     912934, rtd, 67, 75 3142 67 75 0, 566.7946, 247.9886, -179.1744, 3365551
     913238, rtd, 67, 75 3142 58 75 0, 571.0385, 247.4231, -179.2261, 3365711
     913526, rtd, 67, 75 3142 123 75 0, 582.9766, 246.0339, -179.2506, 3366185
     913829, rtd, 67, 75 3142 123 75 0, 587.6421, 245.4910, 179.4807, 3366363
     914133, rtd, 67, 75 3142 125 0 -500, 592.5624, 244.8591, 178.0986, 3366743
     914436, rtd, 67, 75 3142 125 0 -500, 592.5220, 245.0051, 171.5059, 3366994
     914724, rtd, 67, 75 3142 125 0 -500, 592.6255, 245.1787, 160.5660, 3367355
     915027, rtd, 67, 75 3142 125 0 -500, 592.6670, 245.2685, 153.4237, 3367575
     915331, rtd, 67, -275 3142 97 0 -500, 592.6276, 245.3474, 145.8378, 3367849
     915632, rtd, 67, 55 -2407 65 0 -500, 592.5355, 245.3858, 137.8023, 3368166
     915936, rtd, 67, 75 -2368 57 0 -500, 592.5565, 245.4864, 122.9839, 3368667
     916224, rtd, 67, 75 -2368 55 0 -500, 592.5729, 245.5416, 119.4892, 3368794
     916528, rtd, 67, 75 -2368 55 0 -500, 592.5443, 245.6560, 107.5976, 3369203
     916832, rtd, 67, 75 -1616 55 0 -500, 592.5662, 245.6992, 102.7271, 3369412
     917136, rtd, 67, 75 -1571 108 0 -500, 592.3807, 245.8228, 89.2495, 3369830
     917424, rtd, 67, 75 -1571 108 0 -500, 592.3495, 245.8507, 83.9558, 3370004
     917727, rtd, 67, 75 -1571 4 0 -500, 592.3075, 245.8823, 73.6185, 3370350
     918031, rtd, 67, 75 -1571 244 0 -500, 592.3171, 245.8801, 68.1839, 3370537
     918335, rtd, 67, 75 -1571 48 0 -500, 592.1247, 245.9275, 54.4558, 3370982
     918638, rtd, 67, 75 -1571 252 0 -500, 592.0992, 245.9846, 49.5951, 3371176
     918926, rtd, 67, 75 -1571 252 0 -500, 591.8887, 246.0046, 37.4667, 3371549
     919229, rtd, 67, 75 -829 50 0 -500, 591.9251, 246.0327, 34.2349, 3371700
     919533, rtd, 67, 75 -781 171 0 -500, 591.8739, 245.8926, 19.3190, 3372212
     919836, rtd, 67, 75 -781 171 75 0, 589.9765, 246.8462, 14.5419, 3372372
     920125, rtd, 67, 75 -781 171 75 0, 579.7306, 251.0529, 15.1840, 3372781
     920428, rtd, 67, 75 -781 171 75 0, 576.8223, 252.1139, 16.9195, 3372899
     920732, rtd, 67, 75 -181 73 75 0, 565.3090, 256.9436, 15.8807, 3373401
     921036, rtd, 67, 75 -5 184 75 0, 560.3527, 259.0079, 15.9568, 3373616
     921339, rtd, 67, 75 -735 76 75 0, 551.5937, 262.6497, 15.6644, 3373974
     921627, rtd, 67, 75 -774 117 75 0, 546.0988, 264.8815, 15.6200, 3374240
     921930, rtd, 67, 75 -774 127 75 0, 536.8754, 268.6378, 16.0574, 3374615
     922234, rtd, 67, -275 -774 98 75 0, 532.9509, 270.2341, 16.2653, 3374765
     922538, rtd, 67, -275 -774 98 75 0, 522.1917, 274.6490, 15.2340, 3375218
     922825, rtd, 67, -275 -774 98 75 0, 519.5472, 275.7975, 15.4870, 3375380
     923129, rtd, 67, 55 -774 186 75 0, 509.1955, 279.9907, 15.7898, 3375757
     923432, rtd, 67, 75 -774 144 75 0, 505.0118, 281.7426, 15.4553, 3375956
     923736, rtd, 67, 75 -774 201 75 0, 493.3393, 286.3972, 15.4078, 3376422
     924039, rtd, 67, -275 -774 0 75 0, 490.3602, 287.7277, 15.4727, 3376569
