     801331, rtd, 67, -393 -1383 102 75 0, 615.9978, 346.4017, 65.7005, 3253817
     801619, rtd, 67, -393 -1383 102 75 0, 616.0026, 346.6010, 76.3310, 3254217
     801922, rtd, 67, -393 -1526 199 0 -500, 615.6628, 347.3859, 78.0082, 3254400
     802226, rtd, 67, -393 -1561 120 0 -500, 615.3804, 347.0637, 62.4461, 3254850
     802529, rtd, 67, -393 -1571 230 0 -500, 615.3192, 346.9906, 57.3034, 3255026
     802833, rtd, 67, -393 -1571 230 0 -500, 615.2446, 346.8749, 44.2492, 3255502
     803120, rtd, 67, -393 -1571 230 0 -500, 615.3101, 346.8660, 41.7455, 3255608
     803424, rtd, 67, -393 -1571 230 0 -500, 615.1461, 346.8506, 28.3104, 3256062
     803727, rtd, 67, -393 -829 248 0 -500, 615.0567, 346.8310, 22.3238, 3256247
     804031, rtd, 67, -393 -829 248 0 -500, 615.0512, 346.7611, 11.4432, 3256612
     804319, rtd, 67, -393 -829 248 0 -500, 614.9168, 346.7537, 2.9831, 3256863
     804622, rtd, 67, -393 -829 248 0 -500, 615.0832, 346.7995, -5.7570, 3257177
     805533, rtd, 67, -393 0 176 0 -500, 614.7159, 346.4984, -30.7272, 3258016
     805821, rtd, 67, -393 0 108 0 -500, 614.6191, 346.3075, -40.4632, 3258382
     806124, rtd, 67, -393 0 108 0 -500, 614.4920, 346.1341, -49.7186, 3258686
     806428, rtd, 67, -393 0 88 0 -500, 614.4282, 346.0999, -59.4259, 3259013
     806731, rtd, 67, -393 597 71 0 -500, 614.4276, 345.9682, -66.7381, 3259253
     807019, rtd, 67, -393 735 63 75 0, 614.3623, 345.7504, -77.4785, 3259652
     807322, rtd, 67, -393 765 59 75 0, 614.3571, 345.7460, -84.7572, 3259870
     807626, rtd, 67, -393 774 192 0 500, 613.0022, 337.1721, -87.0486, 3260278
     807930, rtd, 67, -393 774 244 0 500, 612.1872, 332.5179, -87.7224, 3260483
     808233, rtd, 67, -393 774 244 0 500, 611.7066, 330.3170, -78.7249, 3260850
     808519, rtd, 67, -393 774 244 0 500, 611.7039, 330.3788, -76.5089, 3260933
     808823, rtd, 67, -393 774 7 0 500, 611.7276, 330.4709, -61.4365, 3261434
     809127, rtd, 67, -393 774 38 0 500, 611.7380, 330.5575, -55.2532, 3261666
     809431, rtd, 67, -393 774 46 0 500, 611.7786, 330.6019, -43.7157, 3262090
     809719, rtd, 67, -393 181 171 0 500, 611.7610, 330.6957, -40.4497, 3262187
     810022, rtd, 67, -393 40 120 0 500, 611.7786, 330.9004, -26.5995, 3262683
     810326, rtd, 67, -393 5 87 0 500, 611.7377, 330.8919, -20.2231, 3262885
     810629, rtd, 67, -393 5 87 0 500, 611.8016, 331.0523, -7.7663, 3263283
     810933, rtd, 67, -393 5 87 0 500, 611.9632, 331.1717, -1.1826, 3263516
     811222, rtd, 67, -393 5 87 0 500, 612.0696, 331.1032, 10.5130, 3263895
     811522, rtd, 67, -393 -597 71 0 500, 612.0822, 331.1690, 12.3053, 3263951
     811826, rtd, 67, -393 -735 198 0 500, 612.1927, 331.1164, 27.9129, 3264478
     812130, rtd, 67, -393 -765 247 0 500, 612.2421, 331.1483, 31.0742, 3264566
     812418, rtd, 67, -393 -774 23 0 500, 612.4069, 331.0633, 45.0309, 3265055
     812722, rtd, 67, -393 -774 160 0 500, 612.4813, 331.0464, 51.7722, 3265315
     813026, rtd, 67, -393 -774 160 0 500, 612.5740, 330.9187, 65.1701, 3265754
     813330, rtd, 67, -393 -774 114 0 500, 612.6372, 330.9591, 69.0482, 3265915
     813633, rtd, 67, -393 -774 114 0 500, 612.6635, 330.9215, 80.7730, 3266280
     813921, rtd, 67, -393 -774 205 0 500, 612.5941, 330.8985, 87.2193, 3266538
     814224, rtd, 67, -393 -774 2 0 500, 612.7100, 330.8242, 90.7294, 3266676
     814528, rtd, 67, -393 -774 163 75 0, 612.6672, 330.6391, 103.1242, 3267047
     814831, rtd, 67, -393 -774 109 0 -500, 615.1932, 337.3356, 103.9577, 3267505
     815120, rtd, 67, -393 -2037 203 0 -500, 614.8697, 336.9402, 100.6066, 3267601
     815423, rtd, 67, -393 -2283 122 0 -500, 614.7743, 337.2290, 89.3046, 3267987
     815727, rtd, 67, -393 -2339 216 0 -500, 614.7540, 337.4743, 79.7514, 3268332
     816031, rtd, 67, -393 -1752 128 0 -500, 614.6195, 337.5260, 74.2682, 3268475
     816334, rtd, 67, -393 -1611 219 0 -500, 614.4977, 337.5158, 62.9290, 3268887
     816622, rtd, 67, -393 -1611 219 0 -500, 614.4502, 337.5778, 57.2781, 3269089
     816925, rtd, 67, -393 -1576 9 0 -500, 614.3236, 337.6876, 44.1965, 3269569
     817229, rtd, 67, -393 -1576 9 0 -500, 614.3214, 337.6582, 39.2290, 3269730
     817532, rtd, 67, -393 -967 167 0 -500, 614.1798, 337.7201, 28.1023, 3270137
     817820, rtd, 67, -393 -829 232 0 -500, 614.0790, 337.6891, 22.7142, 3270284
     818124, rtd, 67, -393 -797 15 0 -500, 613.9039, 337.6298, 9.3323, 3270738
     818427, rtd, 67, -393 -797 15 0 -500, 613.8565, 337.5502, 5.1365, 3270891
     818731, rtd, 67, -393 -797 15 0 -500, 613.6761, 337.5415, -10.8211, 3271384
     819034, rtd, 67, -393 -188 20 0 -500, 613.7355, 337.4975, -15.8322, 3271551
     819322, rtd, 67, -393 -45 165 0 -500, 613.6894, 337.4184, -26.7087, 3271962
     819625, rtd, 67, -393 -10 238 0 -500, 613.6123, 337.3363, -32.9952, 3272194
     819929, rtd, 67, -393 0 18 0 -500, 613.5254, 337.2960, -44.2129, 3272525
     820233, rtd, 67, -393 0 18 0 -500, 613.4784, 337.2677, -50.5697, 3272770
     820520, rtd, 67, -393 597 36 0 -500, 613.3230, 337.1944, -62.1897, 3273182
     820823, rtd, 67, -393 735 45 0 -500, 613.3648, 337.1457, -67.0621, 3273310
     821127, rtd, 67, -393 735 45 0 500, 613.2909, 337.2027, -65.6374, 3273760
     821431, rtd, 67, -393 735 45 0 500, 613.2969, 337.3287, -60.5209, 3273950
     821734, rtd, 67, -393 735 45 75 0, 613.3389, 337.3886, -49.5348, 3274326
     822022, rtd, 67, -393 765 50 75 0, 610.4102, 334.8731, -45.9002, 3274571
     822326, rtd, 67, -393 774 52 75 0, 605.4996, 330.8609, -45.6081, 3274842
     822629, rtd, 67, -393 774 174 75 0, 600.2248, 326.6601, -45.5332, 3275106
     822933, rtd, 67, -393 774 107 75 0, 591.0561, 318.8878, -45.3325, 3275557
     823220, rtd, 67, -393 774 209 75 0, 587.3447, 315.7423, -45.4868, 3275760
     823524, rtd, 67, -393 774 209 75 0, 578.9786, 308.4887, -45.0641, 3276173
     823826, rtd, 67, -393 774 209 75 0, 573.3019, 304.1597, -45.5972, 3276430
     824130, rtd, 67, -393 774 125 75 0, 567.2809, 299.0758, -45.4147, 3276779
     824434, rtd, 67, -393 774 97 75 0, 562.4291, 295.1527, -45.3421, 3276994
     824722, rtd, 67, -393 774 97 75 0, 556.7954, 290.3838, -44.7594, 3277282
     825026, rtd, 67, -393 774 76 75 0, 551.0842, 285.6236, -45.0438, 3277564
     825329, rtd, 67, 50 774 181 75 0, 543.1710, 279.1784, -44.7061, 3277929
     825633, rtd, 67, 70 774 22 75 0, 540.3160, 276.6828, -45.1581, 3278121
     825920, rtd, 67, 70 774 22 75 0, 529.8251, 267.9706, -44.8643, 3278639
     826224, rtd, 67, 75 774 46 75 0, 526.4577, 265.0979, -45.1388, 3278783
     826527, rtd, 67, -275 774 50 75 0, 518.9488, 259.1676, -45.0373, 3279170
     826831, rtd, 67, 55 774 53 75 0, 514.5128, 255.3621, -44.2876, 3279373
     827119, rtd, 67, 75 774 108 75 0, 509.5524, 251.3293, -44.7065, 3279612
     827422, rtd, 67, 75 774 86 75 0, 502.6679, 245.7695, -44.8109, 3279972
     827726, rtd, 67, 75 774 86 75 0, 494.1776, 239.0093, -44.8343, 3280384
     828029, rtd, 67, 75 774 247 75 0, 489.2897, 234.9585, -44.9724, 3280610
     828333, rtd, 67, 75 774 247 75 0, 481.0394, 228.3202, -45.0336, 3280993
     828621, rtd, 67, 75 774 92 75 0, 479.8581, 227.3276, -44.8834, 3281072
     828924, rtd, 67, 75 774 53 75 0, 470.7090, 219.6821, -44.4725, 3281497
     829228, rtd, 67, 75 774 44 75 0, 464.0809, 214.4422, -44.3121, 3281823
     829531, rtd, 67, 314 774 42 75 0, 462.6833, 213.1523, -44.6186, 3281906
     829819, rtd, 67, 371 774 41 75 0, 451.6629, 204.0965, -44.9238, 3282454
     830122, rtd, 67, 387 774 161 75 0, 447.4718, 200.7163, -44.7284, 3282648
     830426, rtd, 67, 387 774 161 75 0, 440.5486, 195.0927, -45.0158, 3282986
     830730, rtd, 67, 387 774 161 75 0, 436.2901, 191.6311, -44.5386, 3283246
     831031, rtd, 67, 393 1383 229 75 0, 428.5825, 185.3409, -44.3240, 3283605
     831319, rtd, 67, 687 1266 24 75 0, 425.1741, 182.5572, -44.9136, 3283758
     831623, rtd, 67, 701 1556 36 75 0, 416.1984, 175.2542, -45.0431, 3284216
     831927, rtd, 67, 705 1571 39 75 0, 412.2498, 172.1757, -44.7853, 3284364
     832231, rtd, 67, 705 1571 39 75 0, 403.1779, 164.6237, -44.7995, 3284815
     832517, rtd, 67, 705 1571 161 75 0, 400.8232, 162.7153, -44.6323, 3284934
     832822, rtd, 67, 705 1571 46 75 0, 390.9719, 154.6272, -44.4270, 3285414
     833127, rtd, 67, 705 1571 85 75 0, 386.3041, 150.8644, -44.8109, 3285632
     833431, rtd, 67, 705 2017 95 75 0, 379.1127, 144.9302, -44.5836, 3285998
     833732, rtd, 67, 1058 1678 235 75 0, 374.9439, 141.4970, -44.8328, 3286204
     834020, rtd, 67, 1150 1890 177 75 0, 370.6105, 138.0598, -44.6265, 3286415
     834324, rtd, 67, 1173 2250 229 75 0, 361.3141, 130.4772, -45.0335, 3286870
     834628, rtd, 67, 1173 2250 229 75 0, 353.1955, 123.9424, -44.8738, 3287265
     834932, rtd, 67, 1475 2056 216 75 0, 349.7824, 121.0119, -44.3947, 3287428
     835220, rtd, 67, 1496 2047 20 0 500, 342.8671, 116.0427, -45.8604, 3287804
     835523, rtd, 67, 1496 1969 35 0 500, 342.7725, 116.4511, -40.5557, 3288038
     835827, rtd, 67, 1496 1591 39 0 500, 342.8570, 116.6474, -29.6527, 3288459
     836131, rtd, 67, 1496 1571 93 0 500, 343.0378, 116.7689, -23.1827, 3288700
     836432, rtd, 67, 1496 1571 246 0 500, 343.1059, 116.7946, -12.6860, 3289051
     836720, rtd, 67, 1496 1276 230 0 500, 343.0151, 116.8627, -7.5736, 3289227
     837024, rtd, 67, 1496 1261 88 0 500, 343.2293, 117.0182, 2.5883, 3289603
     837328, rtd, 67, 1496 813 120 0 500, 343.3167, 117.0142, 10.5015, 3289863
     837632, rtd, 67, 1496 781 113 0 500, 343.4779, 117.0928, 21.5732, 3290233
     837920, rtd, 67, 1496 774 251 0 500, 343.4687, 117.1567, 28.2563, 3290463
     838224, rtd, 67, 1496 774 251 0 500, 343.6264, 117.0571, 40.2208, 3290895
     838527, rtd, 67, 1496 40 29 0 500, 343.6495, 117.0781, 44.5698, 3291051
     838831, rtd, 67, 1496 0 38 0 500, 343.7227, 117.0327, 58.1550, 3291486
     839134, rtd, 67, 1496 0 93 0 500, 343.8452, 116.9638, 64.0331, 3291695
     839422, rtd, 67, 1496 0 246 0 500, 343.8806, 116.8902, 73.4401, 3291998
     839725, rtd, 67, 1496 0 28 0 500, 343.9439, 116.8093, 82.5643, 3292320
     840029, rtd, 67, 1496 -295 37 75 0, 343.9661, 117.0271, 93.5389, 3292661
     840332, rtd, 67, 1496 -310 40 75 0, 344.9501, 122.2403, 93.5714, 3292859
     840620, rtd, 67, 1496 -314 40 75 0, 347.0185, 133.2658, 93.4930, 3293261
     840924, rtd, 67, 1257 -75 161 75 0, 347.5146, 136.6433, 92.9546, 3293432
     841227, rtd, 67, 1200 -314 12 75 0, 349.6178, 148.7581, 93.5404, 3293863
     841531, rtd, 67, 1184 -665 19 75 0, 350.4814, 154.3147, 92.8027, 3294084
     841832, rtd, 67, 1178 -752 197 75 0, 352.2247, 164.5704, 93.0495, 3294469
     842120, rtd, 67, 1178 -768 158 0 500, 352.8109, 167.3892, 93.5909, 3294597
     842424, rtd, 67, 1178 -774 139 0 500, 353.7177, 169.7102, 101.6430, 3295072
     842728, rtd, 67, 1178 -774 129 0 500, 353.8472, 169.7546, 106.3601, 3295231
     843032, rtd, 67, 1178 -774 124 0 500, 353.9542, 169.6065, 119.5296, 3295682
     843320, rtd, 67, 1178 -1075 122 0 500, 353.9680, 169.5326, 124.9076, 3295886
     843624, rtd, 67, 1178 -1453 121 0 500, 353.9169, 169.3408, 135.6815, 3296253
     843927, rtd, 67, 1178 -1546 120 0 500, 353.9260, 169.2955, 143.0154, 3296483
     844231, rtd, 67, 1178 -1566 120 0 500, 353.9032, 169.1094, 154.8815, 3296913
