     683910, -1646, 75, 0,439.4640, 619.4984, 176.9407, 515703
     684222, -1296, 75, 0,439.4640, 619.4984, 176.9407, 515703
     684222, -1296, 75, 0,446.4054, 619.6026, 177.3619, 515897
     684542, -1210, 75, 0,453.1238, 619.6443, 177.2210, 516104
     684542, -1210, 75, 0,460.0177, 619.7264, 176.8132, 516318
     684825, -1189, 75, 0,466.7100, 619.8377, 176.9086, 516522
     684825, -1189, 75, 0,466.7100, 619.8377, 176.9086, 516522
     684825, -1189, 75, 0,473.7353, 619.9085, 176.8167, 516720
     685129, -1182, 75, 0,480.3951, 619.8512, 176.8443, 516908
     685129, -1182, 75, 0,480.3951, 619.8512, 176.8443, 516908
     685129, -1182, 75, 0,487.2407, 619.9438, 176.9765, 517132
     685741, -1178, 75, 0,494.1056, 620.0301, 176.8972, 517301
     686013, -1178, 75, 0,500.9108, 620.0392, 176.7080, 517508
     686329, -1178, 75, 0,507.7091, 620.0867, 176.7844, 517704
     686329, -1178, 75, 0,514.4771, 620.1160, 176.7980, 517924
     686601, -1178, 75, 0,521.5323, 620.1196, 176.8271, 518103
     686939, -1178, 75, 0,528.1059, 620.1691, 176.8665, 518316
     686939, -1178, 75, 0,535.1301, 620.3370, 177.0253, 518557
     686939, -1178, 75, 0,542.0466, 620.3216, 176.8647, 518711
     687191, -1178, 75, 0,548.9603, 620.3917, 176.5349, 518910
     687526, -1178, 75, 0,555.7776, 620.3933, 176.7965, 519115
     687526, -1178, 75, 0,562.6636, 620.4809, 176.5613, 519308
     687526, -1178, 75, 0,569.4882, 620.3505, 176.5889, 519496
     687526, -1178, 75, 0,569.4882, 620.3505, 176.5889, 519496
     687526, -1178, 75, 0,576.1619, 620.3838, 176.9766, 519694
     687526, -1178, 75, 0,583.2474, 620.5482, 176.8651, 519899
     688436, -859, 75, 0,583.2474, 620.5482, 176.8651, 519899
     688436, -859, 75, 0,596.8411, 620.7063, 176.5664, 520337
     689011, -859, 75, 0,603.6943, 620.7564, 176.4899, 520506
     689011, -859, 75, 0,610.6154, 620.8968, 176.5787, 520723
     689011, -859, 75, 0,610.6154, 620.8968, 176.5787, 520723
     689337, -859, 75, 0,617.3128, 620.9572, 176.7090, 520902
     689337, -859, 75, 0,623.9913, 621.1368, 176.9964, 521101
     689609, -859, 75, 0,630.7939, 621.2160, 176.7253, 521304
     689945, -859, 75, 0,637.4821, 621.3134, 176.5775, 521498
     689945, -859, 75, 0,644.3064, 621.3026, 176.6626, 521700
     689945, -859, 75, 0,644.3064, 621.3026, 176.6626, 521700
     689945, -859, 75, 0,651.4118, 621.3520, 176.7915, 521920
     689945, -859, 75, 0,651.4118, 621.3520, 176.7915, 521920
     689945, -859, 75, 0,658.2666, 621.3712, 176.6994, 522102
     690810, -513, 75, 0,664.6775, 621.4014, 176.8481, 522298
     690810, -513, 75, 0,671.1272, 621.5999, 177.0655, 522484
     691109, -421, 75, 0,671.1272, 621.5999, 177.0655, 522484
     691109, -421, 75, 0,677.9921, 621.6437, 176.7267, 522708
     691414, -421, 0, 500,677.9921, 621.6437, 176.7267, 522708
     691718, -421, 0, 500,681.4948, 620.2939, 178.3634, 523102
     691718, -421, 0, 500,681.2943, 620.2958, -175.4670, 523300
     691718, -421, 0, 500,681.2943, 620.2958, -175.4670, 523300
     691718, -421, 0, 500,681.1755, 620.2152, -169.7703, 523499
     692022, -421, 0, 500,681.1755, 620.2152, -169.7703, 523499
     692022, -421, 0, 500,681.0412, 620.2889, -164.2041, 523707
     692022, -421, 0, 500,680.8510, 620.1719, -158.5636, 523894
     692325, -398, 0, 500,680.8510, 620.1719, -158.5636, 523894
     692325, -398, 0, 500,680.6400, 620.2949, -152.2002, 524106
     692628, -398, 0, 500,680.6400, 620.2949, -152.2002, 524106
     692628, -398, 0, 500,680.6006, 620.3494, -146.8220, 524293
     692943, -832, 0, 500,680.5052, 620.3043, -140.7278, 524499
     692943, -832, 0, 500,680.4607, 620.3157, -135.3041, 524707
     693213, -832, 0, 500,680.4607, 620.3157, -135.3041, 524707
     693533, -832, 0, 500,680.3504, 620.2773, -129.8098, 524901
     693533, -832, 0, 500,680.1951, 620.4485, -124.1782, 525104
     693808, -503, 0, 500,680.0657, 620.4251, -118.3874, 525329
     694122, -503, 0, 500,679.9909, 620.5083, -112.4857, 525508
     694122, -503, 0, 500,679.8641, 620.5044, -106.3315, 525701
     694122, -503, 0, 500,679.8641, 620.5044, -106.3315, 525701
     694122, -503, 0, 500,679.7980, 620.5082, -100.5986, 525946
     694431, -836, 0, 500,679.7980, 620.5082, -100.5986, 525946
     694687, -503, 0, 500,679.7895, 620.5905, -94.5534, 526102
     694687, -503, 0, 500,679.7588, 620.7039, -88.9611, 526310
     694687, -503, 0, 500,679.6851, 620.7518, -82.6629, 526494
     695298, -503, 0, 500,679.6851, 620.7518, -82.6629, 526494
     695617, -421, 0, 500,679.7304, 620.8077, -76.8312, 526701
     695617, -421, 0, 500,679.6705, 620.9360, -70.8903, 526899
     695905, -421, 0, 500,679.6705, 620.9360, -70.8903, 526899
     695905, -421, 0, 500,679.6676, 621.0748, -65.0865, 527115
     695905, -421, 0, 500,679.6676, 621.0748, -65.0865, 527115
     695905, -421, 0, 500,679.6308, 621.1488, -59.3440, 527296
     695905, -421, 0, 500,679.6308, 621.1488, -59.3440, 527296
     695905, -421, 0, 500,679.5481, 621.1880, -53.6544, 527568
     696209, -398, 0, 500,679.5165, 621.3653, -48.1742, 527701
     696497, -398, 0, 500,679.5388, 621.5660, -42.2932, 527902
     696497, -398, 0, 500,679.5299, 621.6637, -36.8516, 528103
     696799, -398, 0, 500,679.6515, 621.8960, -30.8223, 528283
     696799, -398, 0, 500,679.6515, 621.8960, -30.8223, 528283
     696799, -398, 0, 500,677.7181, 621.2421, -25.5789, 528498
     697087, -398, 75, 0,677.7181, 621.2421, -25.5789, 528498
     697087, -398, 75, 0,671.4564, 618.6437, -26.5093, 528700
     697390, -393, 75, 0,665.1969, 616.1269, -26.6975, 528881
     697390, -393, 75, 0,665.1969, 616.1269, -26.6975, 528881
     697710, -393, 75, 0,659.0802, 613.7192, -26.2849, 529113
     697710, -393, 75, 0,653.1282, 611.0129, -26.3652, 529282
     698024, -393, 75, 0,647.1258, 608.5029, -25.9299, 529506
     698024, -393, 75, 0,647.1258, 608.5029, -25.9299, 529506
     698024, -393, 75, 0,640.8418, 606.0835, -26.5204, 529719
     698312, -393, 75, 0,634.3977, 603.5527, -26.2582, 529899
     698312, -393, 75, 0,628.2664, 601.0852, -26.5963, 530096
     698631, -832, 75, 0,628.2664, 601.0852, -26.5963, 530096
     698631, -832, 75, 0,621.7751, 598.5437, -26.3882, 530316
     698939, -856, 75, 0,615.4541, 596.0321, -26.2359, 530500
     699199, -856, 75, 0,615.4541, 596.0321, -26.2359, 530500
     699199, -856, 75, 0,609.2199, 593.4042, -26.1875, 530717
     699199, -856, 75, 0,603.0243, 590.8326, -26.2476, 530898
     699508, -856, 75, 0,603.0243, 590.8326, -26.2476, 530898
     699508, -856, 75, 0,596.8822, 588.4621, -26.5430, 531091
     699808, -856, 75, 0,584.3628, 583.3097, -26.4456, 531495
     700097, -856, 75, 0,577.9858, 580.8482, -26.2634, 531705
     700417, -856, 75, 0,571.9565, 578.3896, -26.1403, 531911
     700737, -856, 75, 0,565.7094, 575.8068, -26.1682, 532134
     700999, -856, 75, 0,559.4733, 573.2242, -26.3481, 532302
     700999, -856, 75, 0,553.2449, 570.8163, -26.3242, 532507
     700999, -856, 75, 0,546.8904, 568.2112, -26.1235, 532701
     701302, -856, 75, 0,540.6026, 565.7588, -26.5040, 532902
     701590, -1095, 75, 0,540.6026, 565.7588, -26.5040, 532902
     701590, -1095, 75, 0,534.2015, 563.3672, -26.5307, 533104
     701590, -1095, 75, 0,528.0467, 560.7906, -26.0991, 533297
     701909, -1155, 75, 0,528.0467, 560.7906, -26.0991, 533297
     702218, -1173, 75, 0,521.7405, 558.2743, -26.4228, 533505
     702218, -1173, 75, 0,521.7405, 558.2743, -26.4228, 533505
     702218, -1173, 75, 0,515.5049, 555.8026, -26.2927, 533704
     702218, -1173, 75, 0,509.1190, 553.3743, -26.7461, 533908
     702523, -1173, 75, 0,509.1190, 553.3743, -26.7461, 533908
     702821, -1178, 75, 0,496.3737, 548.2245, -26.9368, 534299
     702821, -1178, 75, 0,496.3737, 548.2245, -26.9368, 534299
     703440, -1178, 75, 0,490.0219, 545.7339, -26.2964, 534509
     703440, -1178, 75, 0,483.8242, 543.0551, -26.5435, 534704
     703712, -1178, 75, 0,477.3963, 540.5387, -26.4213, 534908
     704016, -1178, 75, 0,471.1744, 537.9739, -26.6290, 535092
     704016, -1178, 75, 0,464.8463, 535.5486, -26.9374, 535332
     704016, -1178, 75, 0,464.8463, 535.5486, -26.9374, 535332
     704016, -1178, 75, 0,458.5176, 532.9220, -26.5959, 535545
     704016, -1178, 75, 0,458.5176, 532.9220, -26.5959, 535545
     704016, -1178, 75, 0,452.2047, 530.6024, -26.6415, 535689
     704016, -1178, 75, 0,445.8049, 527.9570, -26.3137, 535896
     704607, -1621, 75, 0,433.3560, 522.8502, -26.8788, 536281
     704607, -1621, 75, 0,433.3560, 522.8502, -26.8788, 536281
     704607, -1621, 75, 0,427.1754, 520.4624, -26.6985, 536478
     704910, -1641, 75, 0,420.8133, 517.9622, -26.6388, 536676
     705214, -1641, 75, 0,420.8133, 517.9622, -26.6388, 536676
     705789, -1646, 75, 0,408.0953, 513.0483, -26.6163, 537113
     705789, -1646, 75, 0,401.7804, 510.3786, -26.3826, 537290
     705789, -1646, 75, 0,395.6396, 507.8838, -26.4564, 537489
     706092, -1885, 75, 0,389.2456, 505.2740, -26.6664, 537695
     706396, -1885, 75, 0,382.9045, 502.8202, -26.9473, 537907
     706396, -1885, 75, 0,382.9045, 502.8202, -26.9473, 537907
     706396, -1885, 75, 0,376.5426, 500.2468, -26.8604, 538093
     706396, -1885, 75, 0,376.5426, 500.2468, -26.8604, 538093
     707035, -1958, 0, 500,370.2266, 497.7022, -26.9634, 538297
     707035, -1958, 0, 500,364.7582, 496.8669, -24.7870, 538697
     707035, -1958, 0, 500,364.7582, 496.8669, -24.7870, 538697
     707338, -1964, 0, 500,364.8495, 497.1172, -19.0293, 538888
     707338, -1964, 0, 500,364.8495, 497.1172, -19.0293, 538888
     707626, -1964, 0, 500,364.9797, 497.2522, -12.6702, 539107
     707626, -1964, 0, 500,365.2667, 497.5015, -6.6634, 539310
     707924, -1964, 0, 500,365.2667, 497.5015, -6.6634, 539310
     707924, -1964, 0, 500,365.5067, 497.5836, -0.8824, 539487
     708244, -1964, 0, 500,365.7514, 497.6367, 4.6680, 539704
     708244, -1964, 0, 500,365.7514, 497.6367, 4.6680, 539704
     708244, -1964, 0, 500,365.9391, 497.6703, 10.9293, 539891
     708244, -1964, 0, 500,366.1751, 497.6857, 16.9331, 540091
     708515, -1964, 0, 500,366.4345, 497.6710, 23.1795, 540295
     708819, -1964, 0, 500,366.6348, 497.6862, 29.2388, 540492
     708819, -1964, 0, 500,366.8375, 497.6424, 35.2087, 540689
     709426, -1964, 0, 500,366.9075, 497.5964, 41.0461, 540894
     709681, -1964, 0, 500,367.1464, 497.4251, 46.9599, 541095
     710304, -1964, 0, 500,367.2835, 497.2243, 52.6415, 541326
     710304, -1964, 0, 500,367.4262, 497.1997, 58.7740, 541490
     710304, -1964, 0, 500,367.4262, 497.1997, 58.7740, 541490
     710304, -1964, 0, 500,367.4739, 497.0558, 65.0287, 541704
     710608, -1964, 0, 500,367.5720, 496.9214, 71.1915, 541916
     710608, -1964, 0, 500,367.6162, 496.7911, 76.9975, 542090
     710911, -1964, 0, 500,367.6801, 496.5776, 83.1263, 542293
     710911, -1964, 0, 500,367.6724, 496.4456, 89.1941, 542488
     710911, -1964, 0, 500,367.6724, 496.4456, 89.1941, 542488
     710911, -1964, 0, 500,367.7722, 496.2951, 95.0305, 542690
     711214, -1964, 0, 500,367.7722, 496.2951, 95.0305, 542690
     711214, -1964, 0, 500,367.7011, 496.1896, 101.3835, 542897
     711214, -1964, 0, 500,367.7011, 496.1896, 101.3835, 542897
     711214, -1964, 0, 500,367.7007, 496.0468, 107.3557, 543119
     711838, -1964, 0, 500,367.6573, 495.8502, 119.5345, 543488
     712127, -1964, 0, 500,367.6573, 495.8502, 119.5345, 543488
     712127, -1964, 0, 500,367.6116, 495.7890, 124.9373, 543690
     712127, -1964, 0, 500,367.6116, 495.7890, 124.9373, 543690
     712411, -1964, 75, 0,367.6000, 495.7391, 130.4703, 543912
     712411, -1964, 75, 0,368.3142, 496.4545, 136.2528, 544107
     712411, -1964, 75, 0,368.3142, 496.4545, 136.2528, 544107
     712700, -1964, 75, 0,378.3842, 505.7063, 136.1872, 544483
     713019, -1964, 75, 0,378.3842, 505.7063, 136.1872, 544483
     713019, -1964, 75, 0,383.4413, 510.2348, 135.9954, 544696
     713323, -1667, 75, 0,388.5739, 514.8673, 136.2236, 544893
     713323, -1667, 75, 0,388.5739, 514.8673, 136.2236, 544893
     713323, -1667, 75, 0,393.6478, 519.5226, 135.7222, 545119
     713626, -1646, 75, 0,398.9135, 524.1121, 135.9005, 545294
     713898, -1646, 75, 0,403.8830, 528.7733, 136.2539, 545485
     713898, -1646, 75, 0,403.8830, 528.7733, 136.2539, 545485
     713898, -1646, 75, 0,408.8609, 533.2753, 136.0299, 545683
     714198, -1646, 75, 0,413.9304, 537.7409, 135.8759, 545884
     714501, -1646, 75, 0,413.9304, 537.7409, 135.8759, 545884
     714501, -1646, 75, 0,418.9895, 542.3977, 135.7478, 546092
     714501, -1646, 75, 0,424.0974, 547.0304, 136.1558, 546317
     714808, -1646, 75, 0,424.0974, 547.0304, 136.1558, 546317
     714808, -1646, 75, 0,429.1748, 551.5166, 135.8024, 546504
     714808, -1646, 75, 0,434.4370, 556.1339, 136.0783, 546695
     715120, -1646, 75, 0,439.4147, 560.7446, 135.9073, 546886
     715419, -1646, 75, 0,439.4147, 560.7446, 135.9073, 546886
     715419, -1646, 75, 0,444.3614, 565.2240, 135.8513, 547096
     715419, -1646, 75, 0,444.3614, 565.2240, 135.8513, 547096
     716027, -1296, 75, 0,449.4140, 569.8962, 136.0001, 547282
     716027, -1296, 75, 0,459.6193, 579.0222, 135.6656, 547699
     716027, -1296, 75, 0,459.6193, 579.0222, 135.6656, 547699
     716610, -1189, 75, 0,464.8126, 583.6632, 135.7041, 547891
     716610, -1189, 75, 0,475.0634, 593.0556, 135.9654, 548295
     716610, -1189, 75, 0,475.0634, 593.0556, 135.9654, 548295
     716916, -1182, 75, 0,479.8711, 597.3574, 135.5682, 548499
     717221, -1178, 75, 0,479.8711, 597.3574, 135.5682, 548499
     717221, -1178, 75, 0,485.0483, 601.9519, 135.8491, 548690
     717221, -1178, 75, 0,490.1378, 606.5412, 135.5189, 548902
     717795, -1178, 75, 0,495.1309, 611.0396, 135.8296, 549117
     717795, -1178, 75, 0,495.1309, 611.0396, 135.8296, 549117
     717795, -1178, 75, 0,500.3098, 615.5933, 135.5477, 549306
     717795, -1178, 75, 0,505.4066, 620.2275, 135.7562, 549496
     717795, -1178, 75, 0,510.3503, 624.7954, 135.3914, 549701
     718383, -1178, 75, 0,515.3790, 629.2441, 135.4074, 549901
     718383, -1178, 75, 0,520.4452, 633.9166, 135.3991, 550089
     718720, -1178, 75, 0,525.5482, 638.4854, 135.2794, 550306
     718720, -1178, 75, 0,525.5482, 638.4854, 135.2794, 550306
     718720, -1178, 75, 0,530.6923, 643.1176, 135.3770, 550539
     719622, -877, 75, 0,535.9016, 647.6668, 135.4376, 550700
     719926, -877, 75, 0,540.8629, 652.2574, 135.6456, 550894
     719926, -877, 75, 0,545.8899, 656.8031, 135.4222, 551107
     719926, -877, 75, 0,550.9470, 661.3897, 135.3560, 551290
     719926, -877, 75, 0,556.1397, 666.2311, 135.4964, 551502
