     678319, rtd, 67, 393 3142 82 75 0, 460.7932, 204.6332, -179.4440, 3130804
     678623, rtd, 67, 393 3142 196 75 0, 470.6780, 203.2806, -178.8909, 3131205
     678927, rtd, 67, 393 3142 118 75 0, 477.7456, 202.5554, -179.5904, 3131447
     679214, rtd, 67, 393 3142 214 75 0, 485.7879, 201.4079, -179.6176, 3131754
     679518, rtd, 67, 393 3142 6 75 0, 493.6314, 200.5454, -179.1894, 3132056
     679821, rtd, 67, 393 3142 30 75 0, 502.8396, 199.4927, -179.5836, 3132419
     680125, rtd, 67, 393 3142 163 75 0, 509.0399, 198.6003, -179.6190, 3132661
     680412, rtd, 67, 393 3142 163 75 0, 519.5591, 197.5101, 179.7177, 3133058
     680716, rtd, 67, 393 3142 102 75 0, 524.5559, 196.9110, -178.8962, 3133255
     681019, rtd, 67, 393 3142 206 75 0, 534.9024, 195.5471, -179.2809, 3133671
     681323, rtd, 67, 393 3142 2 75 0, 539.8048, 195.0126, -179.7049, 3133849
     681626, rtd, 67, 393 3142 2 75 0, 550.1240, 193.8053, 179.5021, 3134266
     681914, rtd, 67, 393 3142 149 75 0, 554.1850, 193.2321, -179.2231, 3134447
     682218, rtd, 67, 393 3142 149 75 0, 563.3392, 192.2052, 179.6907, 3134804
     682521, rtd, 67, 393 3142 203 75 0, 570.8164, 191.3633, -179.6209, 3135089
     682825, rtd, 67, 393 3142 122 0 -500, 578.0220, 190.3168, -178.8201, 3135423
     683112, rtd, 67, 393 3142 95 0 -500, 578.8855, 190.3434, 175.9846, 3135597
     683416, rtd, 67, 393 3142 210 0 -500, 578.8569, 190.5285, 161.7513, 3136091
     683719, rtd, 67, 393 3142 11 0 -500, 578.8581, 190.5087, 154.4100, 3136344
     684023, rtd, 67, 393 3142 11 0 -500, 578.9663, 190.6888, 145.8763, 3136633
     684327, rtd, 67, 96 -2407 108 0 -500, 579.0693, 190.8394, 140.5513, 3136833
     684614, rtd, 67, 319 -2377 202 0 -500, 579.0765, 190.9095, 128.1487, 3137300
     684918, rtd, 67, 319 -2377 202 0 -500, 579.1176, 191.0161, 121.9759, 3137479
     685221, rtd, 67, 371 -2368 0 0 -500, 579.0160, 191.0479, 112.1921, 3137867
     685525, rtd, 67, 387 -1759 27 0 -500, 579.0313, 191.1773, 105.8158, 3138088
     685813, rtd, 67, 393 -1616 41 0 -500, 578.9702, 191.1686, 100.7851, 3138272
     686116, rtd, 67, 393 -1581 48 0 -500, 578.9479, 191.2979, 88.7824, 3138651
     686420, rtd, 67, 393 -1571 51 0 -500, 578.8767, 191.2985, 74.0582, 3139124
     686723, rtd, 67, 393 -967 53 0 -500, 578.8502, 191.3608, 68.0996, 3139298
     687027, rtd, 67, 393 -967 53 0 -500, 578.7109, 191.4033, 57.8248, 3139700
     687314, rtd, 67, 393 -829 54 0 -500, 578.6476, 191.5215, 50.3447, 3139899
     687617, rtd, 67, 393 -797 54 0 -500, 578.5879, 191.5206, 43.5684, 3140118
     687921, rtd, 67, 393 -781 54 0 -500, 578.5542, 191.5359, 32.7115, 3140502
     688225, rtd, 67, 393 -774 69 0 -500, 578.5141, 191.4505, 20.2456, 3140914
     688513, rtd, 67, 393 -774 69 75 0, 578.4066, 191.3728, 16.3547, 3141094
     688816, rtd, 67, 393 -774 69 75 0, 573.2096, 193.4356, 16.4872, 3141299
     689120, rtd, 67, 393 -774 69 75 0, 563.4445, 197.2882, 15.9792, 3141701
     689423, rtd, 67, 393 -181 190 75 0, 559.0755, 199.1424, 15.4582, 3141880
     689727, rtd, 67, 96 -5 88 75 0, 549.3361, 203.0366, 15.9358, 3142316
     690014, rtd, 67, 75 0 116 75 0, 544.4812, 204.9396, 15.2852, 3142512
     690318, rtd, 67, 75 0 6 75 0, 534.7387, 208.9425, 15.1741, 3142935
     690621, rtd, 67, 75 0 6 75 0, 529.8791, 210.8060, 15.6460, 3143154
     690925, rtd, 67, 75 0 6 75 0, 519.9644, 214.8726, 14.3143, 3143532
     691213, rtd, 67, 75 0 42 75 0, 516.0133, 216.3450, 14.9825, 3143704
     691516, rtd, 67, 75 0 42 75 0, 506.5945, 220.0866, 15.2081, 3144118
     691820, rtd, 67, 75 0 51 75 0, 503.4533, 221.3534, 15.0367, 3144255
     692123, rtd, 67, 75 0 107 75 0, 492.5471, 225.6504, 14.8205, 3144694
     692427, rtd, 67, 75 0 57 75 0, 486.0870, 228.1505, 14.6798, 3144943
     692716, rtd, 67, 75 0 247 75 0, 477.9472, 231.3679, 14.7746, 3145301
     693020, rtd, 67, 75 0 92 75 0, 472.7545, 233.5219, 15.1806, 3145541
     693322, rtd, 67, 75 0 92 75 0, 464.8752, 236.4622, 15.0988, 3145862
     693626, rtd, 67, 75 0 53 75 0, 457.0907, 239.4656, 14.6204, 3146165
     693914, rtd, 67, 75 0 111 75 0, 449.5127, 242.5237, 15.0642, 3146484
