727, -3, 2523, 552.3719, 219.0857, -34.6886, 3840279
723, 0, 2500, 552.3719, 219.0857, -34.6886, 3840279
719, 2, 2475, 552.3719, 219.0857, -34.6886, 3840279
715, 5, 2451, 552.3719, 219.0857, -34.6886, 3840279
712, 9, 2427, 552.3719, 219.0857, -34.6886, 3840279
701, 19, 2352, 547.7323, 215.6951, -38.9066, 3840465
697, 23, 2328, 547.7323, 215.6951, -38.9066, 3840465
694, 26, 2305, 542.0086, 210.3725, -44.8337, 3840680
690, 30, 2279, 542.0086, 210.3725, -44.8337, 3840680
684, 38, 2231, 537.0837, 204.5295, -50.9124, 3840889
681, 42, 2207, 537.0837, 204.5295, -50.9124, 3840889
678, 46, 2181, 537.0837, 204.5295, -50.9124, 3840889
675, 50, 2158, 537.0837, 204.5295, -50.9124, 3840889
672, 54, 2134, 537.0837, 204.5295, -50.9124, 3840889
667, 63, 2084, 532.5731, 198.0599, -56.8783, 3841147
665, 68, 2060, 532.5731, 198.0599, -56.8783, 3841147
662, 72, 2034, 532.5731, 198.0599, -56.8783, 3841147
660, 76, 2011, 529.3299, 192.3957, -62.1843, 3841314
658, 81, 1986, 529.3299, 192.3957, -62.1843, 3841314
654, 90, 1937, 526.4429, 185.9741, -68.2059, 3841524
653, 95, 1913, 526.4429, 185.9741, -68.2059, 3841524
651, 100, 1889, 526.4429, 185.9741, -68.2059, 3841524
649, 105, 1864, 526.4429, 185.9741, -68.2059, 3841524
648, 110, 1839, 526.4429, 185.9741, -68.2059, 3841524
645, 119, 1791, 524.7504, 181.2088, -72.2572, 3841657
644, 124, 1765, 524.7504, 181.2088, -72.2572, 3841657
644, 129, 1741, 522.6463, 172.8018, -78.8557, 3841913
643, 134, 1718, 522.6463, 172.8018, -78.8557, 3841913
642, 139, 1692, 522.6463, 172.8018, -78.8557, 3841913
641, 149, 1643, 521.7395, 167.1663, -83.8961, 3842090
641, 154, 1619, 521.7395, 167.1663, -83.8961, 3842090
641, 159, 1595, 521.7395, 167.1663, -83.8961, 3842090
641, 164, 1571, 521.7395, 167.1663, -83.8961, 3842090
641, 169, 1547, 521.7395, 167.1663, -83.8961, 3842090
641, 180, 1497, 521.4524, 159.4291, -90.0290, 3842333
642, 185, 1473, 521.4524, 159.4291, -90.0290, 3842333
642, 190, 1447, 521.9389, 151.8591, -96.8585, 3842530
643, 195, 1423, 521.9389, 151.8591, -96.8585, 3842530
644, 200, 1400, 521.9389, 151.8591, -96.8585, 3842530
647, 214, 1325, 522.9617, 145.5946, -102.9753, 3842729
648, 219, 1302, 522.9617, 145.5946, -102.9753, 3842729
649, 224, 1276, 522.9617, 145.5946, -102.9753, 3842729
651, 229, 1252, 524.0629, 140.7497, -107.0916, 3842892
654, 239, 1246, 524.0629, 140.7497, -107.0916, 3842892
654, 239, 1306, 524.0629, 140.7497, -107.0916, 3842892
654, 239, 1364, 526.6382, 133.5512, -113.7194, 3843099
654, 239, 1418, 526.6382, 133.5512, -113.7194, 3843099
654, 239, 1574, 527.3855, 131.7889, -115.3745, 3843178
654, 239, 1625, 527.3855, 131.7889, -115.3745, 3843178
654, 239, 1675, 527.3855, 131.7889, -115.3745, 3843178
