      89936, rtd, 67, 1171, -611, 612, 0, 0, 0, 0, 0, 362.4637, 162.0962, 178.5895, 86563110
      90000, rtd, 67, 1177, -606, 613, -2368, 774, 618, 0, 0, 371.2207, 163.5835, 178.2805, 86563268
      90047, rtd, 67, 1183, -602, 613, 0, 0, 0, 0, 0, 371.2207, 163.5835, 178.2805, 86563268
      90095, rtd, 67, 1190, -598, 612, 0, 0, 0, 0, 0, 371.2207, 163.5835, 178.2805, 86563268
      90143, rtd, 67, 1196, -593, 613, 0, 0, 0, 0, 0, 371.2207, 163.5835, 178.2805, 86563268
      90191, rtd, 67, 1202, -589, 613, 0, 0, 0, 0, 0, 380.6780, 165.3457, 177.7191, 86563470
      90239, rtd, 67, 1208, -585, 613, 0, 0, 0, 0, 0, 380.6780, 165.3457, 177.7191, 86563470
      90287, rtd, 67, 1214, -580, 613, -2368, 490, 569, 0, 0, 380.6780, 165.3457, 177.7191, 86563470
      90335, rtd, 67, 1220, -576, 613, 0, 0, 0, 0, 0, 380.6780, 165.3457, 177.7191, 86563470
      90382, rtd, 67, 1227, -572, 614, 0, 0, 0, 0, 0, 391.0376, 167.2443, 177.4576, 86563669
      90446, rtd, 67, 1233, -567, 613, 0, 0, 0, 0, 0, 391.0376, 167.2443, 177.4576, 86563669
      90494, rtd, 67, 1239, -563, 613, 0, 0, 0, 0, 0, 391.0376, 167.2443, 177.4576, 86563669
      90542, rtd, 67, 1245, -559, 613, 0, 0, 0, 0, 0, 391.0376, 167.2443, 177.4576, 86563669
      90590, rtd, 67, 1251, -554, 613, -2749, 416, 561, 0, 0, 400.4271, 168.9577, 177.8199, 86563861
      90638, rtd, 67, 1258, -550, 612, 0, 0, 0, 0, 0, 400.4271, 168.9577, 177.8199, 86563861
      90686, rtd, 67, 1264, -545, 613, 0, 0, 0, 0, 0, 400.4271, 168.9577, 177.8199, 86563861
      90734, rtd, 67, 1270, -541, 613, 0, 0, 0, 0, 0, 400.4271, 168.9577, 177.8199, 86563861
      90798, rtd, 67, 1276, -537, 612, 0, 0, 0, 0, 0, 412.5965, 171.4601, 177.3501, 86564143
      90846, rtd, 67, 1282, -532, 613, 0, 0, 0, 0, 0, 412.5965, 171.4601, 177.3501, 86564143
      90894, rtd, 67, 1289, -528, 613, -2749, 398, 557, 0, 0, 412.5965, 171.4601, 177.3501, 86564143
      90942, rtd, 67, 1295, -524, 613, 0, 0, 0, 0, 0, 412.5965, 171.4601, 177.3501, 86564143
      90990, rtd, 67, 1301, -519, 613, 0, 0, 0, 0, 0, 424.5796, 173.7601, 177.3909, 86564348
      91038, rtd, 67, 1307, -515, 613, 0, 0, 0, 0, 0, 424.5796, 173.7601, 177.3909, 86564348
      91086, rtd, 67, 1313, -511, 613, 0, 0, 0, 0, 0, 424.5796, 173.7601, 177.3909, 86564348
      91134, rtd, 67, 1320, -506, 613, 0, 0, 0, 0, 0, 424.5796, 173.7601, 177.3909, 86564348
      91198, rtd, 67, 1326, -502, 613, -2749, 393, 555, 0, 0, 435.1349, 175.8124, 177.2765, 86564556
      91245, rtd, 67, 1332, -498, 613, 0, 0, 0, 0, 0, 435.1349, 175.8124, 177.2765, 86564556
      91295, rtd, 67, 1338, -493, 613, 0, 0, 0, 0, 0, 435.1349, 175.8124, 177.2765, 86564556
      91339, rtd, 67, 1344, -489, 613, 0, 0, 0, 0, 0, 435.1349, 175.8124, 177.2765, 86564556
      91387, rtd, 67, 1351, -485, 614, 0, 0, 0, 0, 0, 443.4582, 177.3906, 176.8892, 86564724
      91435, rtd, 67, 1357, -480, 613, 0, 0, 0, 0, 0, 443.4582, 177.3906, 176.8892, 86564724
      91483, rtd, 67, 1363, -476, 613, -2749, 393, 689, 0, 0, 443.4582, 177.3906, 176.8892, 86564724
      91531, rtd, 67, 1369, -471, 613, 0, 0, 0, 0, 0, 443.4582, 177.3906, 176.8892, 86564724
      91595, rtd, 67, 1375, -467, 613, 0, 0, 0, 0, 0, 453.3728, 179.4566, 176.9001, 86564943
      91643, rtd, 67, 1382, -463, 613, 0, 0, 0, 0, 0, 453.3728, 179.4566, 176.9001, 86564943
      91691, rtd, 67, 1388, -458, 613, 0, 0, 0, 0, 0, 453.3728, 179.4566, 176.9001, 86564943
      91739, rtd, 67, 1394, -454, 614, 0, 0, 0, 0, 0, 453.3728, 179.4566, 176.9001, 86564943
      91787, rtd, 67, 1400, -450, 614, -2749, 96, 756, 0, 0, 461.7605, 181.3342, 176.3348, 86565112
      91835, rtd, 67, 1405, -446, 616, 0, 0, 0, 0, 0, 461.7605, 181.3342, 176.3348, 86565112
      91883, rtd, 67, 1409, -443, 650, 0, 0, 0, 0, 0, 461.7605, 181.3342, 176.3348, 86565112
      91947, rtd, 67, 1411, -442, 676, 0, 0, 0, 0, 0, 461.7605, 181.3342, 176.3348, 86565112
      91995, rtd, 67, 1410, -442, 735, 0, 0, 0, 0, 0, 472.0774, 183.4154, 176.3852, 86565301
      92043, rtd, 67, 1410, -443, 789, 0, 0, 0, 0, 0, 472.0774, 183.4154, 176.3852, 86565301
      92091, rtd, 67, 1410, -443, 842, -2749, 20, 789, 0, 0, 472.0774, 183.4154, 176.3852, 86565301
      92139, rtd, 67, 1410, -443, 896, 0, 0, 0, 0, 0, 472.0774, 183.4154, 176.3852, 86565301
      92187, rtd, 67, 1410, -443, 947, 0, 0, 0, 0, 0, 475.5667, 184.2022, 176.6240, 86565485
      92235, rtd, 67, 1410, -443, 999, 0, 0, 0, 0, 0, 475.5667, 184.2022, 176.6240, 86565485
