      89898, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8260, 238.9503, 177.6075, 86563138
      89946, rtd, 62, 99, 611, 5927, 393, -2368, 520, 150, 0, 231.8260, 238.9503, 177.6075, 86563138
      89994, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8403, 238.9461, 177.5393, 86563320
      90042, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8403, 238.9461, 177.5393, 86563320
      90092, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8403, 238.9461, 177.5393, 86563320
      90139, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8403, 238.9461, 177.5393, 86563320
      90203, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8445, 238.9502, 177.5963, 86563578
      90251, rtd, 62, 99, 611, 5927, 393, -2368, 942, 150, 0, 231.8445, 238.9502, 177.5963, 86563578
      90299, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8445, 238.9502, 177.5963, 86563578
      90347, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8445, 238.9502, 177.5963, 86563578
      90395, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8241, 238.9782, 177.7122, 86563732
      90443, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8241, 238.9782, 177.7122, 86563732
      90491, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8241, 238.9782, 177.7122, 86563732
      90555, rtd, 62, 99, 611, 5927, 393, -2368, 942, 150, 0, 231.8686, 238.9633, 177.5210, 86563946
      90603, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8686, 238.9633, 177.5210, 86563946
      90650, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8686, 238.9633, 177.5210, 86563946
      90698, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8686, 238.9633, 177.5210, 86563946
      90746, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8686, 238.9633, 177.5210, 86563946
      90794, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8884, 238.9999, 177.5565, 86564045
      90842, rtd, 62, 99, 611, 5927, 393, -2368, 942, 150, 0, 231.8884, 238.9999, 177.5565, 86564045
      90890, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8884, 238.9999, 177.5565, 86564045
      90938, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8884, 238.9999, 177.5565, 86564045
      91002, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.9229, 238.9696, 177.5452, 86564289
      91050, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.9229, 238.9696, 177.5452, 86564289
      91098, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.9229, 238.9696, 177.5452, 86564289
      91146, rtd, 62, 99, 611, 5927, 393, -2368, 942, 150, 0, 231.9229, 238.9696, 177.5452, 86564289
      91194, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8881, 238.9898, 177.6088, 86564446
      91242, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8881, 238.9898, 177.6088, 86564446
      91290, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8881, 238.9898, 177.6088, 86564446
      91354, rtd, 62, 99, 611, 5927, 0, 0, 0, 0, 0, 231.8881, 238.9898, 177.6088, 86564446
